baseline,baseline_label,group,source_path,scripts_relative_path,filename,version_label,role,navigation_status,direct_run_candidate,has_main_guard,has_main_function,uses_argparse,uses_app_launcher,syntax_status,syntax_detail,summary,direct_local_imports,runtime_import_roots,referenced_asset_count,referenced_assets,static_signals
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_3c_contact_gap_debug.py,experiments/tactile-bench/OpenWorldTactile_v5_new_3c_contact_gap_debug.py,OpenWorldTactile_v5_new_3c_contact_gap_debug.py,v5_new_3c,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 3c contact gap debug,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,37,/Robots/AgileX/Piper/piper.usd; baseline_fz.npy; baseline_indent.npy; contact_candidate_count.npy; gripper_opening_mm.npy; local_fxyz.npy; local_fxyz_corrected.npy; local_fxyz_corrected_grid.npy; local_fxyz_grid.npy; local_fxyz_raw.npy; local_fxyz_raw_grid.npy; local_fz.npy; local_fz_corrected.npy; local_fz_corrected_grid.npy; local_fz_grid.npy; local_fz_raw.npy; local_fz_raw_grid.npy; max_follow_error_mm.npy; max_fz.npy; max_fz_corrected.npy; max_fz_raw.npy; max_indent_corrected_mm.npy; max_indent_mm.npy; max_indent_raw_mm.npy; max_signed_penetration_mm.npy; metadata.json; min_signed_gap_mm.npy; nearest_yz_distance_max_mm.npy; nearest_yz_distance_min_mm.npy; object_pose_w.npy; pad_pose_w.npy; phase_frames.json; sum_fz.npy; sum_fz_corrected.npy; sum_fz_raw.npy; UIPC_Pad.usd; yz_overlap_candidate_count.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_3d_pad_alignment.py,experiments/tactile-bench/OpenWorldTactile_v5_new_3d_pad_alignment.py,OpenWorldTactile_v5_new_3d_pad_alignment.py,v5_new_3d,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 3d pad alignment,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,46,/Robots/AgileX/Piper/piper.usd; baseline_fz.npy; baseline_indent.npy; contact_candidate_count.npy; ee_target_corrected_w.npy; ee_target_nominal_w.npy; gripper_opening_mm.npy; local_fxyz.npy; local_fxyz_corrected.npy; local_fxyz_corrected_grid.npy; local_fxyz_grid.npy; local_fxyz_raw.npy; local_fxyz_raw_grid.npy; local_fz.npy; local_fz_corrected.npy; local_fz_corrected_grid.npy; local_fz_grid.npy; local_fz_raw.npy; local_fz_raw_grid.npy; max_follow_error_mm.npy; max_fz.npy; max_fz_corrected.npy; max_fz_raw.npy; max_indent_corrected_mm.npy; max_indent_mm.npy; max_indent_raw_mm.npy; max_signed_penetration_mm.npy; metadata.json; min_signed_gap_mm.npy; nearest_yz_distance_max_mm.npy; nearest_yz_distance_min_mm.npy; object_pose_w.npy; pad_center_error_w_m.npy; pad_center_error_w_mm.npy; pad_center_error_yz_mm.npy; pad_center_feedback_active.npy; pad_center_feedback_w_m.npy; pad_center_feedback_w_mm.npy; pad_front_center_w.npy; pad_pose_w.npy; phase_frames.json; sum_fz.npy; sum_fz_corrected.npy; sum_fz_raw.npy; UIPC_Pad.usd; yz_overlap_candidate_count.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_3e_pad_center_freeze.py,experiments/tactile-bench/OpenWorldTactile_v5_new_3e_pad_center_freeze.py,OpenWorldTactile_v5_new_3e_pad_center_freeze.py,v5_new_3e,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 3e pad center freeze,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,50,/Robots/AgileX/Piper/piper.usd; baseline_fz.npy; baseline_indent.npy; contact_candidate_count.npy; ee_target_corrected_w.npy; ee_target_nominal_w.npy; gripper_opening_mm.npy; local_fxyz.npy; local_fxyz_corrected.npy; local_fxyz_corrected_grid.npy; local_fxyz_grid.npy; local_fxyz_raw.npy; local_fxyz_raw_grid.npy; local_fz.npy; local_fz_corrected.npy; local_fz_corrected_grid.npy; local_fz_grid.npy; local_fz_raw.npy; local_fz_raw_grid.npy; max_follow_error_mm.npy; max_fz.npy; max_fz_corrected.npy; max_fz_raw.npy; max_indent_corrected_mm.npy; max_indent_mm.npy; max_indent_raw_mm.npy; max_signed_penetration_mm.npy; metadata.json; min_signed_gap_mm.npy; nearest_yz_distance_max_mm.npy; nearest_yz_distance_min_mm.npy; object_pose_w.npy; pad_center_error_l_m.npy; pad_center_error_l_mm.npy; pad_center_error_w_m.npy; pad_center_error_w_mm.npy; pad_center_error_yz_mm.npy; pad_center_feedback_active.npy; pad_center_feedback_mode_frames.json; pad_center_feedback_ramp.npy; pad_center_feedback_w_m.npy; pad_center_feedback_w_mm.npy; pad_front_center_w.npy; pad_pose_w.npy; phase_frames.json; sum_fz.npy; sum_fz_corrected.npy; sum_fz_raw.npy; UIPC_Pad.usd; yz_overlap_candidate_count.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_3f_visual_membrane.py,experiments/tactile-bench/OpenWorldTactile_v5_new_3f_visual_membrane.py,OpenWorldTactile_v5_new_3f_visual_membrane.py,v5_new_3f,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 3f visual membrane,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,50,/Robots/AgileX/Piper/piper.usd; baseline_fz.npy; baseline_indent.npy; contact_candidate_count.npy; ee_target_corrected_w.npy; ee_target_nominal_w.npy; gripper_opening_mm.npy; local_fxyz.npy; local_fxyz_corrected.npy; local_fxyz_corrected_grid.npy; local_fxyz_grid.npy; local_fxyz_raw.npy; local_fxyz_raw_grid.npy; local_fz.npy; local_fz_corrected.npy; local_fz_corrected_grid.npy; local_fz_grid.npy; local_fz_raw.npy; local_fz_raw_grid.npy; max_follow_error_mm.npy; max_fz.npy; max_fz_corrected.npy; max_fz_raw.npy; max_indent_corrected_mm.npy; max_indent_mm.npy; max_indent_raw_mm.npy; max_signed_penetration_mm.npy; metadata.json; min_signed_gap_mm.npy; nearest_yz_distance_max_mm.npy; nearest_yz_distance_min_mm.npy; object_pose_w.npy; pad_center_error_l_m.npy; pad_center_error_l_mm.npy; pad_center_error_w_m.npy; pad_center_error_w_mm.npy; pad_center_error_yz_mm.npy; pad_center_feedback_active.npy; pad_center_feedback_mode_frames.json; pad_center_feedback_ramp.npy; pad_center_feedback_w_m.npy; pad_center_feedback_w_mm.npy; pad_front_center_w.npy; pad_pose_w.npy; phase_frames.json; sum_fz.npy; sum_fz_corrected.npy; sum_fz_raw.npy; UIPC_Pad.usd; yz_overlap_candidate_count.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_3g_back_visual_membrane.py,experiments/tactile-bench/OpenWorldTactile_v5_new_3g_back_visual_membrane.py,OpenWorldTactile_v5_new_3g_back_visual_membrane.py,v5_new_3g,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 3g back visual membrane,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,50,/Robots/AgileX/Piper/piper.usd; baseline_fz.npy; baseline_indent.npy; contact_candidate_count.npy; ee_target_corrected_w.npy; ee_target_nominal_w.npy; gripper_opening_mm.npy; local_fxyz.npy; local_fxyz_corrected.npy; local_fxyz_corrected_grid.npy; local_fxyz_grid.npy; local_fxyz_raw.npy; local_fxyz_raw_grid.npy; local_fz.npy; local_fz_corrected.npy; local_fz_corrected_grid.npy; local_fz_grid.npy; local_fz_raw.npy; local_fz_raw_grid.npy; max_follow_error_mm.npy; max_fz.npy; max_fz_corrected.npy; max_fz_raw.npy; max_indent_corrected_mm.npy; max_indent_mm.npy; max_indent_raw_mm.npy; max_signed_penetration_mm.npy; metadata.json; min_signed_gap_mm.npy; nearest_yz_distance_max_mm.npy; nearest_yz_distance_min_mm.npy; object_pose_w.npy; pad_center_error_l_m.npy; pad_center_error_l_mm.npy; pad_center_error_w_m.npy; pad_center_error_w_mm.npy; pad_center_error_yz_mm.npy; pad_center_feedback_active.npy; pad_center_feedback_mode_frames.json; pad_center_feedback_ramp.npy; pad_center_feedback_w_m.npy; pad_center_feedback_w_mm.npy; pad_front_center_w.npy; pad_pose_w.npy; phase_frames.json; sum_fz.npy; sum_fz_corrected.npy; sum_fz_raw.npy; UIPC_Pad.usd; yz_overlap_candidate_count.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_3h_close.py,experiments/tactile-bench/OpenWorldTactile_v5_new_3h_close.py,OpenWorldTactile_v5_new_3h_close.py,v5_new_3h,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 3h close,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,50,/Robots/AgileX/Piper/piper.usd; baseline_fz.npy; baseline_indent.npy; contact_candidate_count.npy; ee_target_corrected_w.npy; ee_target_nominal_w.npy; gripper_opening_mm.npy; local_fxyz.npy; local_fxyz_corrected.npy; local_fxyz_corrected_grid.npy; local_fxyz_grid.npy; local_fxyz_raw.npy; local_fxyz_raw_grid.npy; local_fz.npy; local_fz_corrected.npy; local_fz_corrected_grid.npy; local_fz_grid.npy; local_fz_raw.npy; local_fz_raw_grid.npy; max_follow_error_mm.npy; max_fz.npy; max_fz_corrected.npy; max_fz_raw.npy; max_indent_corrected_mm.npy; max_indent_mm.npy; max_indent_raw_mm.npy; max_signed_penetration_mm.npy; metadata.json; min_signed_gap_mm.npy; nearest_yz_distance_max_mm.npy; nearest_yz_distance_min_mm.npy; object_pose_w.npy; pad_center_error_l_m.npy; pad_center_error_l_mm.npy; pad_center_error_w_m.npy; pad_center_error_w_mm.npy; pad_center_error_yz_mm.npy; pad_center_feedback_active.npy; pad_center_feedback_mode_frames.json; pad_center_feedback_ramp.npy; pad_center_feedback_w_m.npy; pad_center_feedback_w_mm.npy; pad_front_center_w.npy; pad_pose_w.npy; phase_frames.json; sum_fz.npy; sum_fz_corrected.npy; sum_fz_raw.npy; UIPC_Pad.usd; yz_overlap_candidate_count.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_3h_lift_check.py,experiments/tactile-bench/OpenWorldTactile_v5_new_3h_lift_check.py,OpenWorldTactile_v5_new_3h_lift_check.py,v5_new_3h,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 3h lift check,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,50,/Robots/AgileX/Piper/piper.usd; baseline_fz.npy; baseline_indent.npy; contact_candidate_count.npy; ee_target_corrected_w.npy; ee_target_nominal_w.npy; gripper_opening_mm.npy; local_fxyz.npy; local_fxyz_corrected.npy; local_fxyz_corrected_grid.npy; local_fxyz_grid.npy; local_fxyz_raw.npy; local_fxyz_raw_grid.npy; local_fz.npy; local_fz_corrected.npy; local_fz_corrected_grid.npy; local_fz_grid.npy; local_fz_raw.npy; local_fz_raw_grid.npy; max_follow_error_mm.npy; max_fz.npy; max_fz_corrected.npy; max_fz_raw.npy; max_indent_corrected_mm.npy; max_indent_mm.npy; max_indent_raw_mm.npy; max_signed_penetration_mm.npy; metadata.json; min_signed_gap_mm.npy; nearest_yz_distance_max_mm.npy; nearest_yz_distance_min_mm.npy; object_pose_w.npy; pad_center_error_l_m.npy; pad_center_error_l_mm.npy; pad_center_error_w_m.npy; pad_center_error_w_mm.npy; pad_center_error_yz_mm.npy; pad_center_feedback_active.npy; pad_center_feedback_mode_frames.json; pad_center_feedback_ramp.npy; pad_center_feedback_w_m.npy; pad_center_feedback_w_mm.npy; pad_front_center_w.npy; pad_pose_w.npy; phase_frames.json; sum_fz.npy; sum_fz_corrected.npy; sum_fz_raw.npy; UIPC_Pad.usd; yz_overlap_candidate_count.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_3h_swap_membrane_layers.py,experiments/tactile-bench/OpenWorldTactile_v5_new_3h_swap_membrane_layers.py,OpenWorldTactile_v5_new_3h_swap_membrane_layers.py,v5_new_3h,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 3h swap membrane layers,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,50,/Robots/AgileX/Piper/piper.usd; baseline_fz.npy; baseline_indent.npy; contact_candidate_count.npy; ee_target_corrected_w.npy; ee_target_nominal_w.npy; gripper_opening_mm.npy; local_fxyz.npy; local_fxyz_corrected.npy; local_fxyz_corrected_grid.npy; local_fxyz_grid.npy; local_fxyz_raw.npy; local_fxyz_raw_grid.npy; local_fz.npy; local_fz_corrected.npy; local_fz_corrected_grid.npy; local_fz_grid.npy; local_fz_raw.npy; local_fz_raw_grid.npy; max_follow_error_mm.npy; max_fz.npy; max_fz_corrected.npy; max_fz_raw.npy; max_indent_corrected_mm.npy; max_indent_mm.npy; max_indent_raw_mm.npy; max_signed_penetration_mm.npy; metadata.json; min_signed_gap_mm.npy; nearest_yz_distance_max_mm.npy; nearest_yz_distance_min_mm.npy; object_pose_w.npy; pad_center_error_l_m.npy; pad_center_error_l_mm.npy; pad_center_error_w_m.npy; pad_center_error_w_mm.npy; pad_center_error_yz_mm.npy; pad_center_feedback_active.npy; pad_center_feedback_mode_frames.json; pad_center_feedback_ramp.npy; pad_center_feedback_w_m.npy; pad_center_feedback_w_mm.npy; pad_front_center_w.npy; pad_pose_w.npy; phase_frames.json; sum_fz.npy; sum_fz_corrected.npy; sum_fz_raw.npy; UIPC_Pad.usd; yz_overlap_candidate_count.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_3h_uv_idw.py,experiments/tactile-bench/OpenWorldTactile_v5_new_3h_uv_idw.py,OpenWorldTactile_v5_new_3h_uv_idw.py,v5_new_3h,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 3h uv idw,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,50,/Robots/AgileX/Piper/piper.usd; baseline_fz.npy; baseline_indent.npy; contact_candidate_count.npy; ee_target_corrected_w.npy; ee_target_nominal_w.npy; gripper_opening_mm.npy; local_fxyz.npy; local_fxyz_corrected.npy; local_fxyz_corrected_grid.npy; local_fxyz_grid.npy; local_fxyz_raw.npy; local_fxyz_raw_grid.npy; local_fz.npy; local_fz_corrected.npy; local_fz_corrected_grid.npy; local_fz_grid.npy; local_fz_raw.npy; local_fz_raw_grid.npy; max_follow_error_mm.npy; max_fz.npy; max_fz_corrected.npy; max_fz_raw.npy; max_indent_corrected_mm.npy; max_indent_mm.npy; max_indent_raw_mm.npy; max_signed_penetration_mm.npy; metadata.json; min_signed_gap_mm.npy; nearest_yz_distance_max_mm.npy; nearest_yz_distance_min_mm.npy; object_pose_w.npy; pad_center_error_l_m.npy; pad_center_error_l_mm.npy; pad_center_error_w_m.npy; pad_center_error_w_mm.npy; pad_center_error_yz_mm.npy; pad_center_feedback_active.npy; pad_center_feedback_mode_frames.json; pad_center_feedback_ramp.npy; pad_center_feedback_w_m.npy; pad_center_feedback_w_mm.npy; pad_front_center_w.npy; pad_pose_w.npy; phase_frames.json; sum_fz.npy; sum_fz_corrected.npy; sum_fz_raw.npy; UIPC_Pad.usd; yz_overlap_candidate_count.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_4_1_force_projection_calibration.py,experiments/tactile-bench/OpenWorldTactile_v5_new_4_1_force_projection_calibration.py,OpenWorldTactile_v5_new_4_1_force_projection_calibration.py,v5_new_4_1,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 4 1 force projection calibration,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils; uipc; uipc.core; uipc.geometry,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,80,/Robots/AgileX/Piper/piper.usd; baseline_fz.npy; baseline_indent.npy; compare_proxy_vs_native.json; compare_proxy_vs_native_projection.json; contact_candidate_count.npy; ee_target_corrected_w.npy; ee_target_nominal_w.npy; gripper_opening_mm.npy; local_fxyz.npy; local_fxyz_corrected.npy; local_fxyz_corrected_grid.npy; local_fxyz_grid.npy; local_fxyz_raw.npy; local_fxyz_raw_grid.npy; local_fz.npy; local_fz_corrected.npy; local_fz_corrected_grid.npy; local_fz_grid.npy; local_fz_raw.npy; local_fz_raw_grid.npy; max_follow_error_mm.npy; max_fz.npy; max_fz_corrected.npy; max_fz_raw.npy; max_indent_corrected_mm.npy; max_indent_mm.npy; max_indent_raw_mm.npy; max_native_uipc_force.npy; max_signed_penetration_mm.npy; metadata.json; min_signed_gap_mm.npy; native_projection_diagnostics.json; native_uipc_contact_force_grid.npy; native_uipc_contact_force_raw.npy; native_uipc_contact_gradient_count.npy; native_uipc_contact_matched_front_count.npy; native_uipc_contact_normal_force.npy; native_uipc_contact_normal_force_grid.npy; native_uipc_force_available.npy; native_uipc_force_fx.npy; native_uipc_force_fx_grid.npy; native_uipc_force_fy.npy; native_uipc_force_fy_grid.npy; native_uipc_force_fz.npy; native_uipc_force_fz_compressive.npy; native_uipc_force_fz_compressive_grid.npy; native_uipc_force_fz_grid.npy; native_uipc_force_local_xyz.npy; native_uipc_force_local_xyz_grid.npy; native_uipc_force_status_frames.json; nearest_yz_distance_max_mm.npy; nearest_yz_distance_min_mm.npy; object_pose_w.npy; pad_center_error_l_m.npy; pad_center_error_l_mm.npy; pad_center_error_w_m.npy; pad_center_error_w_mm.npy; pad_center_error_yz_mm.npy; pad_center_feedback_active.npy; pad_center_feedback_mode_frames.json; pad_center_feedback_ramp.npy; pad_center_feedback_w_m.npy; pad_center_feedback_w_mm.npy; pad_front_center_w.npy; pad_pose_w.npy; phase_frames.json; sum_fz.npy; sum_fz_corrected.npy; sum_fz_raw.npy; sum_native_abs.npy; sum_native_fx.npy; sum_native_fy.npy; sum_native_fz.npy; sum_native_fz_compressive.npy; sum_native_uipc_force.npy; sum_native_uipc_force_abs.npy; sum_native_uipc_force_signed.npy; UIPC_Pad.usd; yz_overlap_candidate_count.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_4_2_projection_sign_calibration.py,experiments/tactile-bench/OpenWorldTactile_v5_new_4_2_projection_sign_calibration.py,OpenWorldTactile_v5_new_4_2_projection_sign_calibration.py,v5_new_4_2,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 4 2 projection sign calibration,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils; uipc; uipc.core; uipc.geometry,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,85,/Robots/AgileX/Piper/piper.usd; baseline_fz.npy; baseline_indent.npy; compare_proxy_vs_native.json; compare_proxy_vs_native_projection.json; contact_candidate_count.npy; ee_target_corrected_w.npy; ee_target_nominal_w.npy; gripper_opening_mm.npy; local_fxyz.npy; local_fxyz_corrected.npy; local_fxyz_corrected_grid.npy; local_fxyz_grid.npy; local_fxyz_raw.npy; local_fxyz_raw_grid.npy; local_fz.npy; local_fz_corrected.npy; local_fz_corrected_grid.npy; local_fz_grid.npy; local_fz_raw.npy; local_fz_raw_grid.npy; max_follow_error_mm.npy; max_fz.npy; max_fz_corrected.npy; max_fz_raw.npy; max_indent_corrected_mm.npy; max_indent_mm.npy; max_indent_raw_mm.npy; max_native_uipc_force.npy; max_signed_penetration_mm.npy; metadata.json; min_signed_gap_mm.npy; native_axis_sign_candidates.json; native_projection_diagnostics.json; native_proxy_grid_alignment.json; native_proxy_phase_correlation.json; native_sign_correlation_diagnostics.json; native_uipc_contact_force_grid.npy; native_uipc_contact_force_raw.npy; native_uipc_contact_gradient_count.npy; native_uipc_contact_matched_front_count.npy; native_uipc_contact_normal_force.npy; native_uipc_contact_normal_force_grid.npy; native_uipc_force_available.npy; native_uipc_force_fx.npy; native_uipc_force_fx_grid.npy; native_uipc_force_fy.npy; native_uipc_force_fy_grid.npy; native_uipc_force_fz.npy; native_uipc_force_fz_compressive.npy; native_uipc_force_fz_compressive_grid.npy; native_uipc_force_fz_grid.npy; native_uipc_force_local_xyz.npy; native_uipc_force_local_xyz_grid.npy; native_uipc_force_status_frames.json; nearest_yz_distance_max_mm.npy; nearest_yz_distance_min_mm.npy; object_pose_w.npy; pad_center_error_l_m.npy; pad_center_error_l_mm.npy; pad_center_error_w_m.npy; pad_center_error_w_mm.npy; pad_center_error_yz_mm.npy; pad_center_feedback_active.npy; pad_center_feedback_mode_frames.json; pad_center_feedback_ramp.npy; pad_center_feedback_w_m.npy; pad_center_feedback_w_mm.npy; pad_front_center_w.npy; pad_pose_w.npy; phase_frames.json; pressure_mask_grid.npy; sum_fz.npy; sum_fz_corrected.npy; sum_fz_raw.npy; sum_native_abs.npy; sum_native_fx.npy; sum_native_fy.npy; sum_native_fz.npy; sum_native_fz_compressive.npy; sum_native_uipc_force.npy; sum_native_uipc_force_abs.npy; sum_native_uipc_force_signed.npy; UIPC_Pad.usd; yz_overlap_candidate_count.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_4_3_contact_patch_localization.py,experiments/tactile-bench/OpenWorldTactile_v5_new_4_3_contact_patch_localization.py,OpenWorldTactile_v5_new_4_3_contact_patch_localization.py,v5_new_4_3,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,no,ok,,OpenWorldTactile v5 new 4 3 contact patch localization,,cv2; numpy,13,local_fz_corrected_grid.npy; local_fz_grid.npy; native_contact_patch_localization_diagnostics.json; native_outside_contact_energy_ratio.json; native_patch_debug_frames.json; native_proxy_patch_center_distance.json; native_proxy_patch_overlap_metrics.json; native_uipc_force_available.npy; native_uipc_force_fz_compressive_grid.npy; native_uipc_force_fz_grid.npy; native_uipc_force_local_xyz_grid.npy; phase_frames.json; pressure_mask_grid.npy,main_guard; main_function; argparse
